"Min,Max,Modal Price from Madhya Pradesh,Ratlam[Wheat] from 01-Jan-2023To29-Aug-2025 (Total-5016) (Total-5016)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
4429,Ratlam,Taal,Wheat,Medium,FAQ,2051,2300,2175,23-Feb-23
4430,Ratlam,Taal,Wheat,Medium,FAQ,2100,2301,2200,15-Feb-23
4431,Ratlam,Taal,Wheat,Medium,FAQ,2125,2125,2125,14-Apr-23
4432,Ratlam,Taal,Wheat,Medium,FAQ,2130,2310,2200,16-Feb-23
4433,Ratlam,Taal,Wheat,Medium,FAQ,2150,2424,2287,17-Feb-23
4434,Ratlam,Taal,Wheat,Medium,FAQ,2150,2474,2312,17-Aug-23
4435,Ratlam,Taal,Wheat,Medium,FAQ,2150,2610,2360,22-Aug-23
4436,Ratlam,Taal,Wheat,Medium,FAQ,2150,2811,2480,18-Aug-23
4437,Ratlam,Taal,Wheat,Medium,FAQ,2170,2758,2450,25-Aug-23
4438,Ratlam,Taal,Wheat,Medium,FAQ,2240,2290,2265,14-Feb-23
4439,Ratlam,Taal,Wheat,Medium,FAQ,2240,2430,2335,13-Feb-23
4440,Ratlam,Taal,Wheat,Medium,FAQ,2300,2721,2420,24-Aug-23
4441,Ratlam,Taal,Wheat,Medium,FAQ,2310,2800,2555,08-Nov-23
4442,Ratlam,Taal,Wheat,Medium,FAQ,2380,2790,2585,05-Jan-23
4443,Ratlam,Taal,Wheat,Medium,FAQ,2380,2800,2590,06-Jan-23
4444,Ratlam,Taal,Wheat,Medium,FAQ,2390,2770,2580,04-Jan-23
4445,Ratlam,Taal,Wheat,Medium,FAQ,2400,2751,2575,30-Jan-23
4446,Ratlam,Taal,Wheat,Medium,FAQ,2440,2740,2590,11-Jan-23
4447,Ratlam,Taal,Wheat,Medium,FAQ,2440,2797,2618,10-Jan-23
4448,Ratlam,Taal,Wheat,Medium,FAQ,2450,2450,2450,14-May-23
4449,Ratlam,Taal,Wheat,Medium,FAQ,2450,2861,2655,18-Nov-23
4450,Ratlam,Taal,Wheat,Medium,FAQ,2456,2744,2600,13-Jan-23
4451,Ratlam,Taal,Wheat,Medium,FAQ,2470,2851,2660,18-Jan-23
4452,Ratlam,Taal,Wheat,Medium,FAQ,2480,3000,2740,03-Nov-23
4453,Ratlam,Taal,Wheat,Medium,FAQ,2490,2771,2630,09-Feb-23
4454,Ratlam,Taal,Wheat,Medium,FAQ,2500,3100,2700,31-Oct-23
4455,Ratlam,Taal,Wheat,Medium,FAQ,2510,2577,2543,07-Feb-23
4456,Ratlam,Taal,Wheat,Medium,FAQ,2510,2980,2780,07-Nov-23
4457,Ratlam,Taal,Wheat,Medium,FAQ,2510,3000,2755,06-Nov-23
4458,Ratlam,Taal,Wheat,Medium,FAQ,2526,2780,2620,27-Jan-23
4459,Ratlam,Taal,Wheat,Medium,FAQ,2536,2651,2593,06-Feb-23
4460,Ratlam,Taal,Wheat,Medium,FAQ,2540,2727,2633,08-Feb-23
4461,Ratlam,Taal,Wheat,Medium,FAQ,2541,2721,2636,12-Jan-23
4462,Ratlam,Taal,Wheat,Medium,FAQ,2570,2970,2770,04-Nov-23
4463,Ratlam,Taal,Wheat,Medium,FAQ,2580,2670,2600,03-Feb-23
4464,Ratlam,Taal,Wheat,Medium,FAQ,2580,2800,2690,01-Feb-23
4465,Ratlam,Taal,Wheat,Medium,FAQ,2600,3000,2800,19-Jan-23
4466,Ratlam,Taal,Wheat,Medium,FAQ,2640,2990,2815,20-Jan-23
4467,Ratlam,Taal,Wheat,Medium,FAQ,2710,2980,2850,21-Jan-23
4468,Ratlam,Taal,Wheat,Mill Quality,FAQ,1800,2290,2275,20-Mar-24
4469,Ratlam,Taal,Wheat,Mill Quality,FAQ,2000,2402,2460,26-Mar-24
4470,Ratlam,Taal,Wheat,Mill Quality,FAQ,2010,2357,2401,27-Mar-24
4471,Ratlam,Taal,Wheat,Mill Quality,FAQ,2025,2408,2300,19-Mar-24
4472,Ratlam,Taal,Wheat,Mill Quality,FAQ,2050,2451,2451,12-Mar-25
4473,Ratlam,Taal,Wheat,Mill Quality,FAQ,2071,2365,2351,18-Mar-24
4474,Ratlam,Taal,Wheat,Mill Quality,FAQ,2075,5955,2350,14-Mar-24
4475,Ratlam,Taal,Wheat,Mill Quality,FAQ,2096,2351,2900,03-Apr-24
4476,Ratlam,Taal,Wheat,Mill Quality,FAQ,2096,2372,2600,21-Mar-24
4477,Ratlam,Taal,Wheat,Mill Quality,FAQ,2100,2419,2500,16-Mar-24
4478,Ratlam,Taal,Wheat,Mill Quality,FAQ,2126,2371,2371,10-Mar-25
4479,Ratlam,Taal,Wheat,Mill Quality,FAQ,2150,2500,2400,13-Mar-24
4480,Ratlam,Taal,Wheat,Mill Quality,FAQ,2151,2483,2483,15-Mar-25
4481,Ratlam,Taal,Wheat,Mill Quality,FAQ,2152,2400,2425,08-Apr-24
4482,Ratlam,Taal,Wheat,Mill Quality,FAQ,2161,2367,2699,06-Apr-24
4483,Ratlam,Taal,Wheat,Mill Quality,FAQ,2168,2168,2300,01-Mar-24
4484,Ratlam,Taal,Wheat,Mill Quality,FAQ,2175,2516,2350,12-Mar-24
4485,Ratlam,Taal,Wheat,Mill Quality,FAQ,2180,2195,2195,27-Mar-25
4486,Ratlam,Taal,Wheat,Mill Quality,FAQ,2190,2220,2220,01-Apr-25
4487,Ratlam,Taal,Wheat,Mill Quality,FAQ,2200,2200,2200,02-Jun-25
4488,Ratlam,Taal,Wheat,Mill Quality,FAQ,2200,2350,2500,28-Mar-24
4489,Ratlam,Taal,Wheat,Mill Quality,FAQ,2200,2450,2380,20-Mar-25
4490,Ratlam,Taal,Wheat,Mill Quality,FAQ,2200,2469,2469,11-Mar-25
4491,Ratlam,Taal,Wheat,Mill Quality,FAQ,2226,2530,2525,02-Mar-24
4492,Ratlam,Taal,Wheat,Mill Quality,FAQ,2237,2351,2280,02-Apr-24
4493,Ratlam,Taal,Wheat,Mill Quality,FAQ,2250,2350,2350,22-Mar-24
4494,Ratlam,Taal,Wheat,Mill Quality,FAQ,2260,2385,2370,04-Apr-24
4495,Ratlam,Taal,Wheat,Mill Quality,FAQ,2270,2350,2300,01-Apr-24
4496,Ratlam,Taal,Wheat,Mill Quality,FAQ,2280,2336,2396,26-Feb-24
4497,Ratlam,Taal,Wheat,Mill Quality,FAQ,2295,2295,2295,30-Mar-24
4498,Ratlam,Taal,Wheat,Mill Quality,FAQ,2295,2438,2438,09-Apr-25
4499,Ratlam,Taal,Wheat,Mill Quality,FAQ,2295,2480,2300,06-Apr-25
4500,Ratlam,Taal,Wheat,Mill Quality,FAQ,2296,2410,2400,17-Mar-25
4501,Ratlam,Taal,Wheat,Mill Quality,FAQ,2300,2396,2700,14-May-24
4502,Ratlam,Taal,Wheat,Mill Quality,FAQ,2300,2476,2476,08-Apr-25
4503,Ratlam,Taal,Wheat,Mill Quality,FAQ,2300,2559,2550,30-May-25
4504,Ratlam,Taal,Wheat,Mill Quality,FAQ,2300,2799,2571,01-Jun-24
4505,Ratlam,Taal,Wheat,Mill Quality,FAQ,2310,2411,2411,04-Apr-25
4506,Ratlam,Taal,Wheat,Mill Quality,FAQ,2310,2420,2371,18-Mar-25
4507,Ratlam,Taal,Wheat,Mill Quality,FAQ,2311,2676,2600,22-May-24
4508,Ratlam,Taal,Wheat,Mill Quality,FAQ,2320,2320,2696,25-Apr-24
4509,Ratlam,Taal,Wheat,Mill Quality,FAQ,2321,2506,2506,13-Mar-25
4510,Ratlam,Taal,Wheat,Mill Quality,FAQ,2323,2600,2500,11-Mar-24
4511,Ratlam,Taal,Wheat,Mill Quality,FAQ,2325,2375,2375,15-May-25
4512,Ratlam,Taal,Wheat,Mill Quality,FAQ,2325,2450,2450,11-Apr-25
4513,Ratlam,Taal,Wheat,Mill Quality,FAQ,2325,2484,2484,13-May-25
4514,Ratlam,Taal,Wheat,Mill Quality,FAQ,2350,2380,2380,05-Jul-25
4515,Ratlam,Taal,Wheat,Mill Quality,FAQ,2350,2400,2675,11-Jun-24
4516,Ratlam,Taal,Wheat,Mill Quality,FAQ,2350,2431,2385,24-Mar-25
4517,Ratlam,Taal,Wheat,Mill Quality,FAQ,2350,2487,2831,16-May-24
4518,Ratlam,Taal,Wheat,Mill Quality,FAQ,2350,2526,2526,20-May-25
4519,Ratlam,Taal,Wheat,Mill Quality,FAQ,2356,2386,2386,03-Apr-25
4520,Ratlam,Taal,Wheat,Mill Quality,FAQ,2372,2405,2405,02-Apr-25
4521,Ratlam,Taal,Wheat,Mill Quality,FAQ,2375,2534,2449,02-May-25
4522,Ratlam,Taal,Wheat,Mill Quality,FAQ,2375,2594,2559,22-May-25
4523,Ratlam,Taal,Wheat,Mill Quality,FAQ,2380,2472,2472,16-Apr-25
4524,Ratlam,Taal,Wheat,Mill Quality,FAQ,2381,2450,2418,15-Apr-25
4525,Ratlam,Taal,Wheat,Mill Quality,FAQ,2386,2510,2510,07-May-25
4526,Ratlam,Taal,Wheat,Mill Quality,FAQ,2390,2436,2420,07-Apr-25
4527,Ratlam,Taal,Wheat,Mill Quality,FAQ,2399,2534,2460,19-May-25
4528,Ratlam,Taal,Wheat,Mill Quality,FAQ,2400,2450,2450,10-Apr-25
4529,Ratlam,Taal,Wheat,Mill Quality,FAQ,2400,2475,2400,14-Apr-25
4530,Ratlam,Taal,Wheat,Mill Quality,FAQ,2400,2550,2400,25-Apr-25
4531,Ratlam,Taal,Wheat,Mill Quality,FAQ,2400,2550,2550,27-May-25
4532,Ratlam,Taal,Wheat,Mill Quality,FAQ,2400,2600,2425,24-Apr-25
4533,Ratlam,Taal,Wheat,Mill Quality,FAQ,2411,2556,2542,21-May-25
4534,Ratlam,Taal,Wheat,Mill Quality,FAQ,2417,2431,2545,15-May-24
4535,Ratlam,Taal,Wheat,Mill Quality,FAQ,2418,2452,2452,31-May-25
4536,Ratlam,Taal,Wheat,Mill Quality,FAQ,2423,2480,2480,22-Apr-25
4537,Ratlam,Taal,Wheat,Mill Quality,FAQ,2424,2489,2489,29-Apr-25
4538,Ratlam,Taal,Wheat,Mill Quality,FAQ,2424,2500,2459,01-May-25
4539,Ratlam,Taal,Wheat,Mill Quality,FAQ,2425,2450,2450,12-Apr-25
4540,Ratlam,Taal,Wheat,Mill Quality,FAQ,2426,2481,2481,23-Apr-25
4541,Ratlam,Taal,Wheat,Mill Quality,FAQ,2427,2594,2594,03-May-25
4542,Ratlam,Taal,Wheat,Mill Quality,FAQ,2430,2455,2450,18-Apr-25
4543,Ratlam,Taal,Wheat,Mill Quality,FAQ,2430,2520,2520,06-May-25
4544,Ratlam,Taal,Wheat,Mill Quality,FAQ,2431,2531,2531,28-Apr-25
4545,Ratlam,Taal,Wheat,Mill Quality,FAQ,2445,2450,2450,27-Apr-25
4546,Ratlam,Taal,Wheat,Mill Quality,FAQ,2449,2641,2450,21-Apr-25
4547,Ratlam,Taal,Wheat,Mill Quality,FAQ,2450,2462,2462,08-May-25
4548,Ratlam,Taal,Wheat,Mill Quality,FAQ,2450,2569,2570,27-May-24
4549,Ratlam,Taal,Wheat,Mill Quality,FAQ,2456,2550,2520,26-May-25
4550,Ratlam,Taal,Wheat,Mill Quality,FAQ,2457,2491,2472,19-Apr-25
4551,Ratlam,Taal,Wheat,Mill Quality,FAQ,2462,2700,2451,24-May-24
4552,Ratlam,Taal,Wheat,Mill Quality,FAQ,2470,2470,2470,20-Apr-25
4553,Ratlam,Taal,Wheat,Mill Quality,FAQ,2475,2561,2550,06-Jun-24
4554,Ratlam,Taal,Wheat,Mill Quality,FAQ,2477,2507,2600,04-Jun-24
4555,Ratlam,Taal,Wheat,Mill Quality,FAQ,2481,2519,2599,03-Jun-24
4556,Ratlam,Taal,Wheat,Mill Quality,FAQ,2486,2549,2540,31-May-24
4557,Ratlam,Taal,Wheat,Mill Quality,FAQ,2487,2556,2550,30-May-24
4558,Ratlam,Taal,Wheat,Mill Quality,FAQ,2490,2540,2540,16-May-25
4559,Ratlam,Taal,Wheat,Mill Quality,FAQ,2497,2531,2497,28-May-25
4560,Ratlam,Taal,Wheat,Mill Quality,FAQ,2500,2500,2596,20-Jun-24
4561,Ratlam,Taal,Wheat,Mill Quality,FAQ,2500,2510,2500,05-May-25
4562,Ratlam,Taal,Wheat,Mill Quality,FAQ,2500,2535,2551,05-Jun-24
4563,Ratlam,Taal,Wheat,Mill Quality,FAQ,2500,2583,2583,23-May-25
4564,Ratlam,Taal,Wheat,Mill Quality,FAQ,2502,2525,2531,07-Jun-24
4565,Ratlam,Taal,Wheat,Mill Quality,FAQ,2535,2561,2751,28-May-24
4566,Ratlam,Taal,Wheat,Mill Quality,FAQ,2541,2558,2580,29-May-24
4567,Ratlam,Taal,Wheat,Mill Quality,FAQ,2657,2732,2732,27-Feb-25
4568,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2310,2400,2371,18-Mar-25
4569,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2350,2375,2375,03-Apr-25
4570,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2400,2400,2400,08-Jul-25
4571,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2400,2430,2425,24-Apr-25
4572,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2410,2410,2410,15-Apr-25
4573,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2425,2505,2497,28-May-25
4574,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2450,2450,2450,14-May-25
4575,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2450,2460,2460,09-May-25
4576,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2450,2510,2505,25-May-25
4577,Ratlam,Taal,Wheat,Mill Quality,Non-FAQ,2500,2510,2510,24-May-25
4578,Ratlam,Taal,Wheat,Other,FAQ,1700,2401,2000,17-Mar-23
4579,Ratlam,Taal,Wheat,Other,FAQ,1750,2430,2020,23-Mar-23
4580,Ratlam,Taal,Wheat,Other,FAQ,1759,2700,2180,10-Apr-23
4581,Ratlam,Taal,Wheat,Other,FAQ,1770,2316,2043,18-Mar-23
4582,Ratlam,Taal,Wheat,Other,FAQ,1800,2401,2050,22-Mar-23
4583,Ratlam,Taal,Wheat,Other,FAQ,1850,2300,2050,01-Apr-23
4584,Ratlam,Taal,Wheat,Other,FAQ,1850,2350,2070,03-Apr-23
4585,Ratlam,Taal,Wheat,Other,FAQ,1850,2700,2200,31-Aug-23
4586,Ratlam,Taal,Wheat,Other,FAQ,1879,2463,2171,15-Jun-23
4587,Ratlam,Taal,Wheat,Other,FAQ,1900,2280,2200,14-Jun-23
4588,Ratlam,Taal,Wheat,Other,FAQ,1900,2300,2200,08-Jul-23
4589,Ratlam,Taal,Wheat,Other,FAQ,1900,2400,2222,21-Jul-23
4590,Ratlam,Taal,Wheat,Other,FAQ,1900,2410,2150,02-Apr-23
4591,Ratlam,Taal,Wheat,Other,FAQ,1900,2440,2200,10-Jul-23
4592,Ratlam,Taal,Wheat,Other,FAQ,1900,2450,2040,13-Apr-23
4593,Ratlam,Taal,Wheat,Other,FAQ,1900,2450,2250,22-Jul-23
4594,Ratlam,Taal,Wheat,Other,FAQ,1900,2460,2200,29-Jun-23
4595,Ratlam,Taal,Wheat,Other,FAQ,1900,2460,2222,11-Jul-23
4596,Ratlam,Taal,Wheat,Other,FAQ,1900,2480,2250,27-Jun-23
4597,Ratlam,Taal,Wheat,Other,FAQ,1902,2372,2137,13-Jun-23
4598,Ratlam,Taal,Wheat,Other,FAQ,1910,2200,2040,15-Apr-23
4599,Ratlam,Taal,Wheat,Other,FAQ,1910,2490,2200,19-Jun-23
4600,Ratlam,Taal,Wheat,Other,FAQ,1920,2450,2150,23-Jun-23
4601,Ratlam,Taal,Wheat,Other,FAQ,1920,2600,2210,23-Jul-23
4602,Ratlam,Taal,Wheat,Other,FAQ,1930,2480,2160,24-Jun-23
4603,Ratlam,Taal,Wheat,Other,FAQ,1940,2460,2222,03-Jul-23
4604,Ratlam,Taal,Wheat,Other,FAQ,1940,2640,2260,28-Jul-23
4605,Ratlam,Taal,Wheat,Other,FAQ,1950,2450,2025,24-Apr-23
4606,Ratlam,Taal,Wheat,Other,FAQ,1960,2340,2130,17-Jun-23
4607,Ratlam,Taal,Wheat,Other,FAQ,1960,2450,2210,28-Jun-23
4608,Ratlam,Taal,Wheat,Other,FAQ,1960,2480,2240,30-Jun-23
4609,Ratlam,Taal,Wheat,Other,FAQ,1960,2510,2200,26-Jun-23
4610,Ratlam,Taal,Wheat,Other,FAQ,1970,2465,2040,28-Apr-23
4611,Ratlam,Taal,Wheat,Other,FAQ,1980,2340,2240,09-Jul-23
4612,Ratlam,Taal,Wheat,Other,FAQ,1980,2490,2260,05-Jul-23
4613,Ratlam,Taal,Wheat,Other,FAQ,1980,2500,2222,07-Jul-23
4614,Ratlam,Taal,Wheat,Other,FAQ,1980,2610,2290,25-May-23
4615,Ratlam,Taal,Wheat,Other,FAQ,1980,2650,2240,29-Jul-23
4616,Ratlam,Taal,Wheat,Other,FAQ,1990,2560,2240,26-May-23
4617,Ratlam,Taal,Wheat,Other,FAQ,1990,2595,2290,19-May-23
4618,Ratlam,Taal,Wheat,Other,FAQ,1990,2640,2280,24-May-23
4619,Ratlam,Taal,Wheat,Other,FAQ,2000,2000,2000,16-Apr-23
4620,Ratlam,Taal,Wheat,Other,FAQ,2000,2000,2000,23-Apr-23
4621,Ratlam,Taal,Wheat,Other,FAQ,2000,2510,2280,21-May-23
4622,Ratlam,Taal,Wheat,Other,FAQ,2000,2520,2125,06-May-23
4623,Ratlam,Taal,Wheat,Other,FAQ,2000,2540,2260,12-May-23
4624,Ratlam,Taal,Wheat,Other,FAQ,2000,2560,2260,11-Jun-23
4625,Ratlam,Taal,Wheat,Other,FAQ,2000,2570,2260,02-Jun-23
4626,Ratlam,Taal,Wheat,Other,FAQ,2000,2580,2260,27-May-23
4627,Ratlam,Taal,Wheat,Other,FAQ,2000,2600,2222,25-Jul-23
4628,Ratlam,Taal,Wheat,Other,FAQ,2000,2610,2280,18-May-23
4629,Ratlam,Taal,Wheat,Other,FAQ,2000,2800,2500,02-Dec-23
4630,Ratlam,Taal,Wheat,Other,FAQ,2010,2480,2280,15-May-23
4631,Ratlam,Taal,Wheat,Other,FAQ,2010,2540,2290,23-May-23
4632,Ratlam,Taal,Wheat,Other,FAQ,2020,2540,2240,04-Jun-23
4633,Ratlam,Taal,Wheat,Other,FAQ,2020,2600,2260,26-Jul-23
4634,Ratlam,Taal,Wheat,Other,FAQ,2049,2567,2290,20-Jun-23
4635,Ratlam,Taal,Wheat,Other,FAQ,2050,2050,2050,28-May-23
4636,Ratlam,Taal,Wheat,Other,FAQ,2070,2478,2251,05-Jun-23
4637,Ratlam,Taal,Wheat,Other,FAQ,2076,2600,2338,03-Jun-23
4638,Ratlam,Taal,Wheat,Other,FAQ,2090,2600,2345,04-Jul-23
4639,Ratlam,Taal,Wheat,Other,FAQ,2100,2100,2100,22-Apr-23
4640,Ratlam,Taal,Wheat,Other,FAQ,2100,2115,2351,18-Mar-24
4641,Ratlam,Taal,Wheat,Other,FAQ,2100,2710,2405,14-Aug-23
4642,Ratlam,Taal,Wheat,Other,FAQ,2130,2610,2250,09-Apr-23
4643,Ratlam,Taal,Wheat,Other,FAQ,2160,2210,2210,20-Mar-25
4644,Ratlam,Taal,Wheat,Other,FAQ,2175,2175,2350,14-Mar-24
4645,Ratlam,Taal,Wheat,Other,FAQ,2195,2201,2400,13-Mar-24
4646,Ratlam,Taal,Wheat,Other,FAQ,2200,2200,2200,13-May-23
4647,Ratlam,Taal,Wheat,Other,FAQ,2200,2200,2300,19-Mar-24
4648,Ratlam,Taal,Wheat,Other,FAQ,2200,2775,2550,09-Oct-23
4649,Ratlam,Taal,Wheat,Other,FAQ,2200,2860,2500,11-Oct-23
4650,Ratlam,Taal,Wheat,Other,FAQ,2200,2900,2600,12-Dec-23
4651,Ratlam,Taal,Wheat,Other,FAQ,2222,2222,2222,15-Aug-23
4652,Ratlam,Taal,Wheat,Other,FAQ,2222,2900,2550,18-Oct-23
4653,Ratlam,Taal,Wheat,Other,FAQ,2222,2901,2580,13-Dec-23
4654,Ratlam,Taal,Wheat,Other,FAQ,2222,3100,2550,26-Oct-23
4655,Ratlam,Taal,Wheat,Other,FAQ,2250,2290,2350,12-Mar-24
4656,Ratlam,Taal,Wheat,Other,FAQ,2300,2305,2305,02-Apr-25
4657,Ratlam,Taal,Wheat,Other,FAQ,2300,2880,2600,20-Dec-23
4658,Ratlam,Taal,Wheat,Other,FAQ,2300,2900,2600,28-Nov-23
4659,Ratlam,Taal,Wheat,Other,FAQ,2300,2910,2600,19-Dec-23
4660,Ratlam,Taal,Wheat,Other,FAQ,2311,2400,2400,13-Mar-25
4661,Ratlam,Taal,Wheat,Other,FAQ,2315,2380,2380,12-Mar-25
4662,Ratlam,Taal,Wheat,Other,FAQ,2320,2350,2350,06-Apr-25
4663,Ratlam,Taal,Wheat,Other,FAQ,2320,2425,2400,09-Apr-25
4664,Ratlam,Taal,Wheat,Other,FAQ,2340,2880,2610,09-Nov-23
4665,Ratlam,Taal,Wheat,Other,FAQ,2345,3151,2748,25-Oct-23
4666,Ratlam,Taal,Wheat,Other,FAQ,2350,2350,2350,01-Apr-25
4667,Ratlam,Taal,Wheat,Other,FAQ,2350,2400,2400,08-Apr-25
4668,Ratlam,Taal,Wheat,Other,FAQ,2380,2425,2400,07-Apr-25
4669,Ratlam,Taal,Wheat,Other,FAQ,2380,2780,2520,02-Jan-23
4670,Ratlam,Taal,Wheat,Other,FAQ,2380,2800,2590,07-Jan-23
4671,Ratlam,Taal,Wheat,Other,FAQ,2390,2770,2580,03-Jan-23
4672,Ratlam,Taal,Wheat,Other,FAQ,2391,2391,2391,17-Mar-25
4673,Ratlam,Taal,Wheat,Other,FAQ,2395,2480,2400,15-Apr-25
4674,Ratlam,Taal,Wheat,Other,FAQ,2400,2499,2499,28-Apr-25
4675,Ratlam,Taal,Wheat,Other,FAQ,2400,2500,2400,14-Apr-25
4676,Ratlam,Taal,Wheat,Other,FAQ,2400,2500,2450,11-Apr-25
4677,Ratlam,Taal,Wheat,Other,FAQ,2400,2889,2510,12-Oct-23
4678,Ratlam,Taal,Wheat,Other,FAQ,2410,2850,2650,01-Dec-23
4679,Ratlam,Taal,Wheat,Other,FAQ,2420,2573,2573,24-Apr-25
4680,Ratlam,Taal,Wheat,Other,FAQ,2425,2560,2458,23-Apr-25
4681,Ratlam,Taal,Wheat,Other,FAQ,2435,2450,2450,10-Apr-25
4682,Ratlam,Taal,Wheat,Other,FAQ,2448,2500,2500,29-Apr-25
4683,Ratlam,Taal,Wheat,Other,FAQ,2450,2810,2550,17-Oct-23
4684,Ratlam,Taal,Wheat,Other,FAQ,2450,2875,2675,20-Nov-23
4685,Ratlam,Taal,Wheat,Other,FAQ,2456,2526,2526,22-Apr-25
4686,Ratlam,Taal,Wheat,Other,FAQ,2470,2568,2568,02-Jun-25
4687,Ratlam,Taal,Wheat,Other,FAQ,2470,2872,2675,23-Nov-23
4688,Ratlam,Taal,Wheat,Other,FAQ,2475,2475,2475,13-Apr-25
4689,Ratlam,Taal,Wheat,Other,FAQ,2475,2550,2500,25-Apr-25
4690,Ratlam,Taal,Wheat,Other,FAQ,2530,2530,2530,23-Jun-25
4691,Ratlam,Taal,Wheat,Other,FAQ,2550,2578,2578,23-May-25
4692,Ratlam,Taal,Wheat,Other,FAQ,2560,2560,2560,24-May-25
4693,Ratlam,Taal,Wheat,Other,FAQ,2570,2570,2570,12-Jul-25
4694,Ratlam,Taal,Wheat,Other,FAQ,2710,2980,2850,23-Jan-23
4695,Ratlam,Taal,Wheat,Other,FAQ,4100,4850,4444,13-Oct-23
4696,Ratlam,Taal,Wheat,Other,FAQ,4570,4900,4735,19-Jul-23
4697,Ratlam,Taal,Wheat,Other,Non-FAQ,2460,2477,2477,07-Mar-25
4698,Ratlam,Taal,Wheat,Wheat,FAQ,30,2677,2650,23-Jul-25
4699,Ratlam,Taal,Wheat,Wheat,FAQ,1538,2950,2440,23-Apr-25
4700,Ratlam,Taal,Wheat,Wheat,FAQ,1600,3100,2811,24-Feb-25
4701,Ratlam,Taal,Wheat,Wheat,FAQ,1759,3300,2536,15-Mar-25
4702,Ratlam,Taal,Wheat,Wheat,FAQ,1851,2993,2993,04-Sep-24
4703,Ratlam,Taal,Wheat,Wheat,FAQ,1955,2721,2600,06-Mar-25
4704,Ratlam,Taal,Wheat,Wheat,FAQ,1980,2010,2010,16-Mar-25
4705,Ratlam,Taal,Wheat,Wheat,FAQ,2000,2671,2370,03-Apr-25
4706,Ratlam,Taal,Wheat,Wheat,FAQ,2001,2571,2571,10-Jul-25
4707,Ratlam,Taal,Wheat,Wheat,FAQ,2001,2661,2541,17-Mar-25
4708,Ratlam,Taal,Wheat,Wheat,FAQ,2011,2616,2400,18-Mar-25
4709,Ratlam,Taal,Wheat,Wheat,FAQ,2025,2671,2516,20-Mar-25
4710,Ratlam,Taal,Wheat,Wheat,FAQ,2026,2755,2340,02-Apr-25
4711,Ratlam,Taal,Wheat,Wheat,FAQ,2051,2746,2600,21-May-25
4712,Ratlam,Taal,Wheat,Wheat,FAQ,2076,2800,2600,21-Apr-25
4713,Ratlam,Taal,Wheat,Wheat,FAQ,2095,2697,2500,19-May-25
4714,Ratlam,Taal,Wheat,Wheat,FAQ,2099,2666,2450,30-May-25
4715,Ratlam,Taal,Wheat,Wheat,FAQ,2100,2851,2800,10-Apr-25
4716,Ratlam,Taal,Wheat,Wheat,FAQ,2100,3200,2376,27-Mar-25
4717,Ratlam,Taal,Wheat,Wheat,FAQ,2101,2941,2500,28-Feb-25
4718,Ratlam,Taal,Wheat,Wheat,FAQ,2101,3200,2400,24-Mar-25
4719,Ratlam,Taal,Wheat,Wheat,FAQ,2105,2775,2210,13-Mar-25
4720,Ratlam,Taal,Wheat,Wheat,FAQ,2121,3200,2450,25-Mar-25
4721,Ratlam,Taal,Wheat,Wheat,FAQ,2136,2751,2370,04-Apr-25
4722,Ratlam,Taal,Wheat,Wheat,FAQ,2150,2787,2526,03-Mar-25
4723,Ratlam,Taal,Wheat,Wheat,FAQ,2153,2527,2475,11-Mar-25
4724,Ratlam,Taal,Wheat,Wheat,FAQ,2176,2646,2546,22-Apr-25
4725,Ratlam,Taal,Wheat,Wheat,FAQ,2176,2691,2381,15-Apr-25
4726,Ratlam,Taal,Wheat,Wheat,FAQ,2200,2744,2440,03-May-25
4727,Ratlam,Taal,Wheat,Wheat,FAQ,2200,2811,2436,08-Apr-25
4728,Ratlam,Taal,Wheat,Wheat,FAQ,2205,3000,2400,26-Mar-25
4729,Ratlam,Taal,Wheat,Wheat,FAQ,2210,2976,2840,27-Feb-25
4730,Ratlam,Taal,Wheat,Wheat,FAQ,2240,2761,2491,19-Jun-25
4731,Ratlam,Taal,Wheat,Wheat,FAQ,2250,2636,2400,31-May-25
4732,Ratlam,Taal,Wheat,Wheat,FAQ,2250,3200,2736,30-Aug-24
4733,Ratlam,Taal,Wheat,Wheat,FAQ,2251,2748,2300,11-Apr-25
4734,Ratlam,Taal,Wheat,Wheat,FAQ,2251,2796,2640,14-May-25
4735,Ratlam,Taal,Wheat,Wheat,FAQ,2251,3100,2470,10-Mar-25
4736,Ratlam,Taal,Wheat,Wheat,FAQ,2257,2875,2431,24-Apr-25
4737,Ratlam,Taal,Wheat,Wheat,FAQ,2261,2551,2500,03-Jun-25
4738,Ratlam,Taal,Wheat,Wheat,FAQ,2280,2671,2550,05-Jun-25
